id,author,bookName
46534,Charles D. Hornig,The Fantasy Fan November 1933
46535,Charles D. Hornig,The Fantasy Fan December 1933
46536,Brigham Henry Roberts,Gospel: An Exposition of its First Principles
46537,Martha Finley,Mildred at Roselands
4654,Percy Bysshe Shelley,The Daemon of the World
46540,Martha Finley,Elsie's Winter Trip
46544,Benjamin Franklin Cocker,Theistic Conception of the World
46546,Andrew Lang,Method in the Study of Totemism
46548,L. Allen Harker,Children of the Dear Cotswolds
46549,Ian Hay,The Willing Horse
46552,Ernest Gilliat-Smith,The Story of Bruges
46556,G. E. Mitton,The Isle of Wight
46558,James Stephens,The Demi-gods
46559,Henri Mouhot,"Travels in the Central Parts of Indo-China , Cambodia, and Laos, Volume 1 of 2"
46560,Henri Mouhot,"Travels in the Central Parts of Indo-China , Cambodia, and Laos, Volume 2 of 2"
46565,Thomas Miller,"Picturesque Sketches of London, Past and Present"
4657,Sir Richard Francis Burton],"Personal Narrative of a Pilgrimage to Al-Madinah and Meccah, Volume 1"
46570,Jane Porter,"The Pastor's Fire-side, Vol. 1 of 4"
46573,Moritz Karasowski,"Frederic Chopin, Vol II "
46574,Hudson's Bay Company,"The Beaver, Volume 1, No. 10, July, 1921"
46577,Moritz Karasowski,"Frederic Chopin, Vol. 1 of 2"
4658,Sir Richard Francis Burton],"Personal Narrative of a Pilgrimage to Al-Madinah and Meccah, Volume 2"
46581,Robert William Chambers,The Mystery of Choice
46582,Fred Whishaw,Clutterbuck's Treasure
46585,Camden Pelham,"Chronicles of Crime or The New Newgate Calendar, Vol. 1 of 2"
46588,Bracebridge Hemyng,Jack Harkaway in New York
4659,Charlotte M. Yonge,"Lady Hester or, Ursula's Narrative"
46592,Ralph Henry Barbour,Center Rush Rowland
46595,Camden Pelham,"Chronicles of Crime, or The New Newgate Calendar, Vol. 2 of 2"
46597,Jules Verne,In Search of the Castaways
4660,Horatio Alger,Timothy Crump's Ward: A Story of American Life
46600,Cyrus Townsend Brady,By the World Forgot
46605,Thomas Otway,Thomas Otway
46608,Thomas Carlyle,Shall Turkey Live or Die?
46610,Jane Porter,"The Pastor's Fire-side, Vol. 2 of 4"
46614,David Starr Jordan,"A Guide to the Study of Fishes, Vol. 1 of 2"
46618,Henry B. Wheatley,The Story of London
4661C,Paul Verlaine,Madame Aubin
46621,Robert Montgomery Bird,"Sheppard Lee, Vol. I of 2"
46622,Robert Montgomery Bird,"Sheppard Lee, Vol. II of 2"
4662C,Sam Vaknin,Narcissism Book of Quotes
46635,J. H. Ward,Gospel Philosophy
46636,Jessie L. Weston,The Three Days' Tournament
46637,Jane Porter,"The Pastor's Fire-side, Vol. 3 of 4"
4663C,Sam Vaknin,Malignant Self Love
46641,Claude Reignier Conder,Tent Work in Palestine
46643,Maria Montessori,Pedagogical Anthropology
46648,S. Baring-Gould,An Old English Home
46649,Arthur Griffiths,"The Chronicles of Newgate, Vol. 1 of 2"
46650,Kate Chopin,Bayou Folk
46652,Ernst Haeckel,The Wonders of Life
46653,Bracebridge Hemyng,The Slave of the Mine
46656,Van Powell,The Ghost of Mystery Airport
46658,Matilde Serao,Sterminator Vesevo (Vesuvius the great exterminator)
46660,Joseph McCabe,Talleyrand
46662,Cecil Headlam,The Story of Chartres
46667,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (2 of 6): England (8 of 12)"
46668,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (2 of 6): England (9 of 12)"
46669,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (2 of 6): England (10 of 12)"
46670,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (2 of 6): England (11 of 12)"
46671,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (3 of 6): England (2 of 9)"
46672,Raphael Holinshed,"Chronicles of England, Scotland and Ireland (3 of 6): England (3 of 9)"
46674,Owen Johnson,Stover at Yale
46675,Charles Dickens,"Oliver Twist, Illustrated"
46678,Francis Miltoun,Castles and Chateaux of Old Burgundy
4668,Francis Colburn Adams,"Siege of Washington, D.C."
46681,George Tobias Flom,A History of Norwegian Immigration to the United States From the Earliest Beginning down to the Year 1848
46685,Augusta Macgregor Holmes,"A Ride on Horseback to Florence Through France and Switzerland, Vol. 1 of 2"
46686,Augusta Macgregor Holmes,"A Ride on Horseback to Florence Through France and Switzerland, Vol. 2 of 2"
46688,Graham M. Dean,The Treasure Hunt of the S-18
46695,John Bowring,A Visit to the Philippine Islands
46697,Jane Porter,"The Pastor's Fire-side, Vol. 4 of 4"
46698,Edmund Lee,Some Noble Sisters
46699,Opie Read,Judge Elbridge
4670,Thornton W. Burgess,Lightfoot the Deer
46700,Carolyn Wells,A Parody Anthology
46702,William Allingham,Rhymes for the Young Folk
46705,Francis Miltoun,In the Land of Mosques & Minarets
46708,Metta Victoria Fuller Victor,The Dead Letter
46712,Edmund Lester Pearson,The Believing Years
46716,Charles G. Harper,The Great North Road: London to York
4672,Eugen Neuhaus,The Galleries of the Exposition
46722,Edward Hutton,"Giovanni Boccaccio, a Biographical Study"
46727,Roswell Park,An Epitome of the History of Medicine
46728,Remy de Gourmont,Decadence and Other Essays on the Culture of Ideas
46737,John E. Remsburg,The Bible
4674,Bret Harte,Tennessee's Partner
46742,A. G. Bradley,The Rivers and Streams of England
46744,Charles MacFarlane,The Camp of Refuge
46746,Arthur Griffiths,"The Chronicles of Newgate, Vol. 2 of 2"
4675,Maturin Murray,"The Sea-Witch, or, The African Quadroon, A Story of the Slave Coast"
46751,Orson F. Whitney,The Strength of the 'Mormon' Position
46752,Heinrich Graetz,"History of the Jews, Vol. VI of 6"
46753,Arthur Davison Ficke,Chats on Japanese Prints
46754,David Hannay,"A Short History of the Royal Navy, 1217 to 1688"
46759,Remy De Gourmont,Philosophic Nights In Paris
46761,Jean Webster,The Wheat Princess
46762,Joanna Hooe Mathews,Bessie and Her Friends
46763,Walter Jerrold,Michael Faraday
46766,Remy De Gourmont,A Night in the Luxembourg
4677,Francis Colburn Adams,"Our World, or, The Slaveholders Daughter"
46777,Horace Fletcher,Happiness as Found in Forethought Minus Fearthought
4678,Samuel Johnson,"Lives of Poets: Gay, etc."
46782,Edward Frederic Benson,The Vintage
46786,Edward Bok,Why I Believe in Poverty
46787,Boyd Cable,Grapes of wrath
46788,E. P. Statham,"The Story of the ""Britannia"""
4679,Samuel Johnson,"Lives of Poets: Addison, etc."
46791,Robert Dodsley,"A Select Collection of Old English Plays, Vol. 12 of 15"
46794,Harrison Adams,The Pioneer Boys of the Ohio
46795,Harrison Adams,The Pioneer Boys on the Great Lakes
46796,Harrison Adams,The Pioneer Boys on the Mississippi
46797,Harrison Adams,The Pioneer Boys on the Missouri
46798,Harrison Adams,The Pioneer Boys of the Yellowstone
46799,Harrison Adams,The Pioneer Boys of the Columbia
4680,Francis Colburn Adams,Manuel Pereira
46800,John Ashton,The Legendary History of the Cross
46801,Charles G. Harper,The Hardy Country
46807,William Denison Lyman,"Lyman's History of old Walla Walla County, Vol. 1 of 2"
46808,William Denison Lyman,"Lyman's History of old Walla Walla County, Vol. 2 of 2"
4681,Frederick Niecks,"Frederick Chopin as a Man and Musician, Volume 1"
46814,Roy J. Snell,Gypsy Flight
46815,Florian Cajori,William Oughtred
4682,Stephen Leacock,Nonsense Novels
46821,George W. E. Russell,Seeing and Hearing
46827,Judith Gautier,The Book of Jade
46830,Michael Fairless,The Roadmender
46838,Joseph E. Morris,The Isle of Man
46839,Sidney Heath,The Heart of Wessex
4683C,Voltaire,Socrates
4684,Zane Grey,The Union Pacific Trail
46841,Howard Pyle,Rejected of Men
46846,Arthur Griffiths,Mysteries of Police and Crime
46849,Edward Step,Animal Life of the British Isles
4685,Sam Vaknin,After the Rain
46850,Clarence Young,The Motor Boys on the Wing
46852,Richard Aumerle Maher,The Hills of Desire
46853,Thomas Malory,Le Morte Darthur
46857,Eden Phillpotts,Sons of the Morning
46858,George Crabbe,"Poems, Volume I of 3"
46859,Edgar Saltus,Balzac
46861,Emilie Poulsson,The Runaway Donkey and Other Rhymes for Children
46864,W. H. Maxwell,"The Fortunes of Hector O'Halloran, And His Man, Mark Antony O'Toole"
46866,Thornton W. Burgess,The Adventures of Peter Cottontail
4687,Kathleen Norris,Saturday's Child
46871,Grace May North,Dixie Martin
46872,Arthur M. Winfield,The Putnam Hall Rivals
46877,Edward Dillon,Glass
46884,Carveth Read,The Origin of Man and of his Superstitions
4689,Lyndon Orr,"Famous Affinities of History, Vol. 1"
46892,Owen Johnson,The Eternal Boy
46893,F. Berkeley Smith,How Paris Amuses Itself
469,Honore de Balzac,The Duchesse de Langeais
4690,Lyndon Orr,"Famous Affinities of History, Vol. 2"
46905,James Lane Allen,The Kentucky Warbler
46909,Gustave Flaubert,"Bouvard and Pécuchet, part 2"
4691,Lyndon Orr,"Famous Affinities of History, Vol. 3"
46911,James Richardson,Wonders of the Yellowstone
46918,John Baldwin Buckstone,Single Life
4692,Lyndon Orr,"Famous Affinities of History, Vol. 4"
46920,Frank Gee Patchin,The Pony Rider Boys on the Blue Ridge
46921,Blaise Pascal,The Thoughts of Blaise Pascal
46926,Eden Phillpotts,The Virgin in Judgment
4693,Lyndon Orr,"Famous Affinities of History, Vols. 1-4"
46933,Edmund Lester Pearson,The Librarian at Play
46934,Elizabeth Gordon,Flower Children
46935,Hudson's Bay Company,"The Beaver, Vol. 1, February, 1921, No. 5"
46937,Sabine Baring-Gould,A Book of Cornwall
4694,William Le Queux,Mademoiselle of Monte Carlo
46947,Sabine Baring-Gould,"The Lives of the Saints, Vol. 1 of 16"
4695,Mary W. Shelley,Notes to The Complete Poetical Works of Percy Bysshe Shelley
46950,Thornton W. Burgess,The Adventures of Bob White
46951,Thornton W. Burgess,The Adventures of Bobby Coon
46952,Thornton W. Burgess,The Adventures of Old Man Coyote
46953,Henry Vizetelly,A History of Champagne
46954,Edmund G. Gardner,The Story of Siena and San Gimignano
46956,William O. Stoddard,"Ned, the son of Webb"
46958,Mrs. Alex. McVeigh Miller,Little Nobody
4696,Percy Bysshe Shelley,The Witch of Atlas
46963,Sepharial,Astrology
46964,Francis Bacon,Of Gardens
46966,Annie S. Swan,Adam Hepburn's Vow
46967,Francesco Domenico Guerrazzi,Isabella Orsini
46968,Herbert Carter,The Boy Scouts on War Trails in Belgium
4697,Percy Bysshe Shelley,Peter Bell the Third
46971,A. R. Hope Moncrieff,Surrey
46972,Fridtjof Nansen,Eskimo Life
4698,Thornton W. Burgess,Whitefoot the Wood Mouse
46982,Judith Gautier,Richard Wagner and his Poetical Work
46983,Judith Gautier,The Memoirs of a White Elephant
46988,Thornton W. Burgess,"Mother West Wind ""When"" Stories"
46994,U. P. Hedrick,The Pears of New York
46995,Various ],"The Rural Magazine, and Literary Evening Fire-Side"
47,Lucy Maud Montgomery,Anne Of Avonlea
470,Gilbert K. Chesterton,Heretics
47000,Annie Besant,"Marriage, As It Was, As It Is, And As It Should Be"
47002,Judith Gautier,The Usurper
47006,Eva March Tappan,In the Days of Queen Elizabeth
47008,George Alfred Henty,With the Allies to Pekin
4700C,Jean-Francois Regnard,The Unforseen Return
4701,John Ruskin,The Ethics of the Dust
47013,James Baldwin,The Book-lover
47015,Percival Lowell,Mars and its Canals
4702,James Oliver Curwood,The Flaming Forest
47023,Arthur M. Winfield,The Putnam Hall Champions
47026,Horace Fletcher,Fletcherism
4703,James Oliver Curwood,Flower of the North
47030,Julian Corbett,Kophetua the Thirteenth
47032,Charles Baudelaire,Baudelaire: His Prose and Poetry
47037,Herbert Carter,The Boy Scouts at the Battle of Saratoga
47039,Jane Loudon,Botany for Ladies
4704,James Oliver Curwood,Nomads of the North
47043,William Henry Wilkins,The Alien Invasion
47047,Horace Annesley Vachell,Brothers
4705,David Hume,"A Treatise of Human Nature, Vols. 1 & 2"
47053,T. F. Thiselton-Dyer,Domestic folk-lore
47059,Charles Fitzhugh Talman,Meteorology
47060,William Dean Howells,Years of My Youth
47061,Edgar Saltus,Mr. Incoul's Misadventure
47068,Edward A. Freeman,The Growth of the English Constitution
47071,Stanley R. Matthews,"Motor Matt's ""Century"" Run"
47075,Théophile Gautier,"Charles Baudelaire, His Life"
47080,Judith Gautier,Wagner at Home
47082,William Wood,New Englands Prospect
47084,Richard Doddridge Blackmore,"Cradock Nowell, Vol. 1 of 3"
47085,Richard Doddridge Blackmore,"Cradock Nowell, Vol. 2 of 3"
47086,Richard Doddridge Blackmore,"Cradock Nowell, Vol. 3 of 3"
47087,Stanley R. Matthews,Motor Matt's Race
4709,George Barr McCutcheon,Brewster's Millions
47090,John Thomson,A Treatise on Hat-Making and Felting
47091,Joseph Smith,History of the Church of Jesus Christ of Latter-Day Saints
47097,George Niblo,Step Lively!
47098,Walter Besant and James Rice,All Sorts and Conditions of Men
471,Sir Walter Scott,Bride of Lammermoor
4710,John Munro,The Story Of Electricity
4711,Victor Appleton,Tom Swift in the City of Gold
47113,Louis Tracy,The Message
47115,Charles Dixon,British Sea Birds
47116,John Doran,"Their Majesties' Servants, Vol. 1 of 3"
47117,John Doran,"Their Majesties' Servants, Vol. 2 of 3"
47118,John Doran,"Their Majesties' Servants, Vol. 3 of 3"
47119,James Geikie,Fragments of Earth Lore
4712,Holman Day,The Landloper
47120,Ralph Henry Barbour,Quarter-Back Bates
47121,Rosalie Kaufman and Agnes Strickland,"Agnes Strickland's Queens of England, Vol. I of III"
47122,Rosalie Kaufman and Agnes Strickland,"Agnes Strickland's Queens of England, Vol. II of III"
47123,Rosalie Kaufman and Agnes Strickland,"Agnes Strickland's Queens of England, Vol. III of III"
47125,Frederick Albion Ober,Spain
47128,Norman Duncan,"Billy Topsail, M.D."
4713,F. Hopkinson Smith,The Veiled Lady
47132,Louis Creswicke,"South Africa and the Transvaal War, Vol. 7"
47139,J. Walker McSpadden,Stories from Wagner
4714,Jennette Lee,Mr. Achilles
47141,James Huneker,Painted Veils
47143,William Wordsworth,"Poetical Works of William Wordsworth, Vol. VII"
47144,Robert Graves,Over the Brazier
47148,Nixon Waterman,'Boy Wanted'
4715,Grant Allen,An African Millionaire
47156,Francis Beaumont and John Fletcher,"Beaumont & Fletcher's Works, Vol. 7 of 10"
47157,John Addington Symonds,"Studies of the Greek Poets, Vol. I of 2"
4716,William Stearns Davis,A Day In Old Athens
47165,Edward A. Rand,Fighting the Sea
47166,L. Frank Baum,John Dough and the Cherub
47167,Niels Henrik David Bohr,"On the Quantum Theory of Line-Spectra, Parts 1 and 2"
47168,Peter Rosegger,The Forest Schoolmaster
47177,Eulalie Osgood Grover,The Sunbonnet Babies in Italy
47178,Katherine Pyle,Fairy Tales from Many Lands
47179,Stanley R. Matthews,Motor Matt's Mystery
47182,James E. Talmage,The Vitality of Mormonism--Brief Essays
47186,William Anderson,Model Women
4719,John Richardson,"Wacousta: A Tale of the Pontiac Conspiracy, Volume 1"
47192,Joseph Smith,"History of the Church of Jesus Christ of Latter-day Saints, Volume 2"
47194,Grenville Kleiser,Humorous Hits and How to Hold an Audience
47195,Frank Frankfort Moore,A Nest of Linnets
47198,Eden Phillpotts,The Human Boy Again
472,Charles W. Chesnutt,The House Behind the Cedars
4720,John Richardson,"Wacousta: A Tale of the Pontiac Conspiracy, Volume 2"
47204,Dorothy Scarborough,The Supernatural in Modern English Fiction
47209,John Tyndall,Hours of Exercise in the Alps
4721,Mary J. Holmes,Darkness and Daylight
47211,Tom Gallon,The Idol of The Blind
47212,S. M. Dubnow,"History of the Jews in Russia and Poland, Vol. 3 of 3"
4722,George Berkeley,An Essay Towards a New Theory of Vision
47220,Samuel J. Tilden,"Letters and Literary Memorials of Samuel J. Tilden, Vol. 1"
47221,Ernst Eckstein,"Quintus Claudius, Volume 1 of 2"
47222,Thomas William Allies,Journal in France in 1845 and 1848 with Letters from Italy in 1847
47222,Ernst Eckstein,"Quintus Claudius, Volume 2 of 2"
47225,George Meredith,Ballads and Poems of Tragic Life
47226,Ralph Henry Barbour,Left Half Harmon
47228,Donald Alexander Mackenzie,Indian Myth and Legend
47229,W. Somerset Maugham,The Merry-go-round
4723,George Berkeley,A Treatise Concerning the Principles of Human Knowledge
47232,Francis Parkman,The Book of Roses
47234,Henry Lee,On the origin of inflammation of the veins
47236,John Addington Symonds,"Studies of the Greek Poets, Vol. II of 2"
47237,Ann S. Stephens,Sybil Chase
47239,Charles G. Harper,The Great North Road: York to Edinburgh
4724,George Berkeley,"Three Dialogues between Hylas and Philonous, in Opposition to Sceptics and Atheists"
47240,Francis Beaumont and John Fletcher,"Beaumont and Fletcher's Works, Vol. 9 of 10"
47241,Edwin Davies Schoonmaker,The Saxons
47242,Lucian of Samosata,"The Works of Lucian of Samosata, Vol. 4"
47244,August Bebel,Woman and Socialism
47246,Eden Phillpotts,A Deal with the Devil
4725,"Oliver Wendell Holmes, Sr.","A Memoir of John L. Motley, Vol. 1"
47252,Elizabeth Gordon,Mother Earth's Children
4726,"Oliver Wendell Holmes, Sr.","Memoir of John L. Motley, Vol. 2"
47263,U. P. Hedrick,The Peaches of New York
47265,Eden Phillpotts,Pixies' Plot
47266,Nassau W. Senior,Four Introductory Lectures on Political Economy
